timestamp_ns,device,channel,sensor_type,differential,voltage
1765400105793985024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105793993984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794002944,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794012928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794021888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794030080,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794040064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794049024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794057984,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794066944,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794074880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794085120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794094080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794103040,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794112000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794120960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794129920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794138880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794148096,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794157056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794168064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794178048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794188032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794202112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794211072,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794220032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794230016,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794237952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794246912,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105794255872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794264064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794273024,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794281984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794289920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794298880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794309120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794318080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794326016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794334976,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794343936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794352896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794362112,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794372096,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794381056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794390016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794397952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794406912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794419968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794427904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794437120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794446080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794455040,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794464000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794475008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794483968,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794491904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794501120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794510080,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794518016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794526976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794535936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794544896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794553088,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105794563072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794572032,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794582016,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794589952,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794598912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794608128,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794617088,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794625024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794633984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794641920,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794650880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794659072,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794668032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794675968,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105794684928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794693888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794703872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794714112,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794723072,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794731008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794739968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794748928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794757120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794766080,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794775040,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794784000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794791936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794800896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794811904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794821120,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794830080,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794839040,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794846976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794855936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794864128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794873088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794938112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105794951936,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105794960896,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794970112,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794979072,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105794988032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105794996992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795005952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795014912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795023104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795032064,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795042048,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795051008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795058944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795068928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795077888,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795086080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795096064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795105024,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795113984,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105795122944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795132928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795141888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795150080,T7,AIN2,Voltage,true,-0.01296320278197527
1765400105795160064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795169024,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105795177984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795186944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795195904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795204096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795213056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795222016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795230976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795239936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795248896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795258112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795267072,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795276032,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795283968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795292928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795301888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795312128,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795321088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795330048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795339008,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105795347968,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795356928,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105795365120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795375104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795383040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795392000,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795400960,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795409920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795418880,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795429120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795438080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795447040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795456000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795464960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795473920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795482112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795491072,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795500032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795508992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795517952,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795526912,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795535872,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795545088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795554048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795561984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795570944,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795579904,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795589120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795599104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795608064,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795617024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795625984,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795634944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795643904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795653120,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795662080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795671040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795680000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795688960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795697920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795706112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795715072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795724032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795732992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795741952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795750912,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795760128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795769088,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795778048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795787008,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795795968,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795804928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795813888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795824128,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795833088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795842048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795849984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795859968,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795867904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795877120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795887104,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105795897088,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795906048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795915008,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105795923968,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795932928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795941120,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795950080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795959040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105795968000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795976960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105795985920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105795994880,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796003072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796012032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796020992,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796029952,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796038912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796047872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796057088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796066048,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796073984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796082944,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796092928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796144896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796157952,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796167936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796176896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796186112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796195072,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796204032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796212992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796221952,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796231936,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796239872,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796249088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796258048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796267008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796275968,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796284928,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796293888,T7,AIN2,Voltage,true,-0.011070836335420609
1765400105796303104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796312064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796321024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796329984,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796338944,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796347904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796357120,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796366080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796375040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796384000,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796392960,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796401920,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796410880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796420096,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796429056,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796438016,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796446976,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796455936,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796464896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796474112,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796484096,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796492032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796500992,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796509952,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796518912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796528128,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796537088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796546048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796555008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796563968,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796572928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796581888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796591104,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796599040,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796609024,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796616960,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796625920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796634880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796644096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796653056,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796662016,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796670976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796679936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796688896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796698112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796706048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796715008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796723968,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796732928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796741888,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796751104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796760064,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796769024,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105796777984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796786944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796795904,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796805120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796814080,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796822016,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796830976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796840960,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796849920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796858880,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796868096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796877056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796886016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796893952,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796902912,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796912128,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796921088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796930048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105796939008,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796947968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105796956928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796965888,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105796975104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796984064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105796993024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797001984,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797010944,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797019904,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797028096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797037056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797046016,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797054976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797063936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797072896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797082112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797091072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797100032,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797108992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797116928,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797126912,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797135872,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797145088,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797154048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797163008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797171968,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797180928,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797189888,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797199104,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797208064,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105797217024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797225984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797233920,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105797242880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797252096,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797261056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797268992,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797278976,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797286912,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797296896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797326080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797336064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797345024,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797353984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797362944,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797371904,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105797381120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797390080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797398016,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797408000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797415936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797425920,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797434880,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797443072,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797453056,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797462016,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797470976,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797479936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797488896,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797498112,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797506048,T7,AIN2,Voltage,true,-0.01170162484049797
1765400105797516032,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797523968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797532928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797542912,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797551104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797560064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797569024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797577984,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797586944,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797595904,T7,AIN2,Voltage,true,-0.01138623058795929
1765400105797605120,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797614080,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797623040,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797632000,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797640960,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797649920,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797658880,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797668096,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797677056,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797684992,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797694976,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797703936,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797712896,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797721088,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797730048,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797739008,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797747968,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797756928,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797765888,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797775104,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797784064,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797793024,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797800960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797809920,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797818112,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797827072,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105797836032,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105797843968,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105797852928,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105801768960,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105801818112,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105801831936,T7,AIN2,Voltage,true,-0.012017019093036652
1765400105801885952,T7,AIN2,Voltage,true,-0.012647808529436588
1765400105801900032,T7,AIN2,Voltage,true,-0.012332413345575333
1765400105801907968,T7,AIN2,Voltage,true,-0.012017019093036652
